problem000,2.78,0,24,23930148200159534,24
problem001,2.1,0,25,24915300928275106,25
problem002,3.66,0,24,23963548136480888,24
problem003,1.97,0,25,24901607912067814,25
problem004,932.2,3,24,22999846847417621,23
problem005,3.65,0,23,22942176986294851,23
problem006,2.47,0,25,24922567348225022,25
problem007,1.77,0,25,24965548088485309,25
problem008,5.64,0,22,21991757061366408,22
problem009,2.35,0,25,24934419126191070,25
problem010,7.21,0,22,21981762873302150,22
problem011,4.72,0,22,21940409277514772,22
problem012,3.53,0,23,22948272723626893,23
problem013,3.59,0,24,23929865978662016,24
problem014,8.56,0,21,20976285146561180,21
problem015,4.14,0,23,22926687723554271,23
problem016,7.07,0,20,19969295813143033,20
problem017,4.84,0,23,22976053618877243,23
problem018,3.36,0,24,23960701751882448,24
problem019,2.02,0,25,24925401062928906,25
problem020,3.6,0,23,22970607496389550,23
problem021,2.94,0,24,23975270266601877,24
problem022,2.54,0,25,24885469106405217,25
problem023,4.14,0,22,21979718604685646,22
problem024,1.08,0,27,26892663707557440,27
problem025,3.09,0,23,22903953496681334,23
problem026,1.82,0,25,24933927150623457,25
problem027,5.3,0,22,21926363424607037,22
problem028,1.45,0,25,24961371298410883,25
problem029,1.08,0,27,26891479108574319,27
problem030,1.1,0,26,25921893497599518,26
problem031,1.77,0,24,23992315293744940,24
problem032,2.25,0,24,23908299084640908,24
problem033,3.56,0,24,23975582533414517,24
problem034,3.07,0,23,22998471290330454,23
problem035,4.13,0,23,22980283546016504,23
problem036,5.16,0,22,21983086795540306,22
problem037,3.14,0,24,23912464272875436,24
problem038,2.9,0,24,23985937426692335,24
problem039,1.75,0,24,23992751439508534,24
problem040,2.64,0,24,23932055903274880,24
problem041,1.62,0,26,25914986371330682,26
problem042,1.33,0,25,24974261319597827,25
problem043,4.25,0,22,21953013982551541,22
problem044,0.68,0,27,26931335667278498,27
problem045,3.81,0,23,22987471628306318,23
problem046,1.57,0,26,25720928041166808,26
problem047,1.49,0,25,24885028564586885,25
problem048,4.44,0,23,22985458156797762,23
problem049,3.55,0,23,22890816807320024,23
problem050,0.98,0,25,24984407773349747,25
problem051,4.64,0,22,21948366417917833,22
problem052,2.18,0,23,22996414199228122,23
problem053,2.34,0,25,24947139032286575,25
problem054,1.25,0,26,25948514741561526,26
problem055,1.85,0,25,24956485517420540,25
problem056,1.31,0,26,25942738544279840,26
problem057,4.56,0,23,22977480645339574,23
problem058,3.59,0,23,22918770610847723,23
problem059,1.29,0,26,25941007266835958,26
problem060,2.55,0,25,24997730980298220,25
problem061,4.62,0,22,21955912033619916,22
problem062,8.08,0,22,21984823588571364,22
problem063,1.41,0,25,24924141886905570,25
problem064,3.71,0,23,22886955507397077,23
problem065,3.77,0,24,23952778176411858,24
problem066,2.54,0,24,23954469205194939,24
problem067,2.33,0,25,24924506637405276,25
problem068,1.38,0,26,25964197650667436,26
problem069,4.63,0,22,21940290323253068,22
problem070,2.64,0,25,24911158699955350,25
problem071,2.78,0,24,23930992936854371,24
problem072,2.7,0,25,24919255362974902,25
problem073,1.06,0,27,26883454657780858,27
problem074,2.69,0,24,23898119988240893,24
problem075,2.96,0,24,23958243629311992,24
problem076,3.06,0,24,23925780185324851,24
problem077,4.46,0,23,22941651185141766,23
problem078,3.58,0,23,22891459331848457,23
problem079,2.39,0,24,23946964670260075,24
problem080,1.02,0,27,26936951214697829,27
problem081,5.76,0,22,21978195902444882,22
problem082,2.11,0,25,24959353014885544,25
problem083,2.35,0,25,24910724019400696,25
problem084,1.91,0,25,24912613924034578,25
problem085,1.82,0,25,24967646814066148,25
problem086,2.16,0,25,24869429896817219,25
problem087,1.94,0,25,24948257235640493,25
problem088,1.12,0,25,24979695405541530,25
problem089,1.13,0,26,25961807757090936,26
problem090,3.8,0,24,23970607312919626,24
problem091,2.52,0,25,24901736716575364,25
problem092,1.11,0,26,25948409192431182,26
problem093,7.04,0,22,21985039353150957,22
problem094,3.92,0,22,21995199149095392,22
problem095,4.91,0,23,22995266345856478,23
problem096,1.29,0,25,24979977895466557,25
problem097,2.64,0,24,23912761211332587,24
problem098,2.06,0,25,24938972357988428,25
problem099,4.82,0,23,22950107637525779,23
