problem000,58.59,4,4,3999539451077224,4
problem001,97.4,4,4,3999019527644635,4
problem002,86.17,4,4,3999841140520425,4
problem003,73.34,4,4,3999550194735307,4
problem004,83.03,4,4,3999513477311210,4
problem005,88.98,4,4,3999151410875342,4
problem006,90.13,4,4,3998350828965245,4
problem007,91.54,4,4,3998605858228358,4
problem008,159.61,4,4,3999139577503695,4
problem009,74.47,4,4,3999323968779191,4
problem010,102.35,4,4,3997632359133764,4
problem011,170,4,4,3996923927213278,4
problem012,55.04,4,4,3999101921721168,4
problem013,96.94,4,4,3999514992495541,4
problem014,186.5,4,4,3996786108606051,4
problem015,91.19,4,4,3998155427887326,4
problem016,106.02,4,4,3999585378865435,4
problem017,93.5,4,4,3999577600287658,4
problem018,84.66,4,4,3999604339298411,4
problem019,92.18,4,4,3998901456796458,4
problem020,71.55,4,4,3999005414204839,4
problem021,73.93,4,4,3995071302817430,4
problem022,116.87,4,4,3998577877614086,4
problem023,86.58,4,4,3998720288020643,4
problem024,112.52,4,4,3997385589568894,4
problem025,115.95,4,4,3995533246673782,4
problem026,64.37,4,4,3998864772731709,4
problem027,64.97,4,4,3999861879184513,4
problem028,79.33,4,4,3999831605779934,4
problem029,58.5,4,4,3999362655298728,4
problem030,89.39,4,4,3999858590569336,4
problem031,115,4,4,3996994577090361,4
problem032,109.23,4,4,3999860051334471,4
problem033,74.19,4,4,3999288961417286,4
problem034,139.7,4,4,3995627208783482,4
problem035,74.59,4,4,3999613516972340,4
problem036,58.67,4,4,3999928028455342,4
problem037,59.45,4,4,3999779539051234,4
problem038,84.49,4,4,3998923134434289,4
problem039,64.92,4,4,3998165272173327,4
problem040,114.92,4,4,3998275385573638,4
problem041,96.54,4,4,3998317524487332,4
problem042,91.45,4,4,3999121769548931,4
problem043,87.53,4,4,3999103194361901,4
problem044,115.4,4,4,3998871367110140,4
problem045,92.37,4,4,3998908762267450,4
problem046,79.13,4,4,3999257555091521,4
problem047,107.43,4,4,3999070715463568,4
problem048,68,4,4,3999493295201680,4
problem049,141.52,4,4,3997439278878398,4
problem050,63.71,4,4,3999509995842138,4
problem051,95.78,4,4,3999766497542538,4
problem052,67.41,4,4,3999486989380692,4
problem053,101.09,4,4,3998792527461756,4
problem054,67.29,4,4,3999630427326852,4
problem055,90.98,4,4,3999814992548990,4
problem056,93.78,4,4,3998079164958339,4
problem057,109.13,4,4,3998153423516695,4
problem058,35.24,4,4,3999814410061752,4
problem059,140.06,4,4,3999649465535582,4
problem060,149.21,4,4,3999913807213444,4
problem061,56.76,4,4,3998759912729302,4
problem062,107.82,4,4,3999122252878900,4
problem063,70.71,4,4,3999355975209397,4
problem064,94.95,4,4,3997467937951670,4
problem065,112.69,4,4,3996968760390360,4
problem066,121.44,4,4,3999693145939043,4
problem067,48.45,4,4,3998318488548261,4
problem068,85.34,4,4,3999983256268871,4
problem069,59.19,4,4,3999576341174045,4
problem070,94.94,4,4,3999066838286985,4
problem071,60.62,4,4,3999853973421704,4
problem072,88.62,4,4,3999416621028435,4
problem073,122.32,4,4,3998594647016105,4
problem074,88.52,4,4,3997902136293985,4
problem075,56.74,4,4,3999625311105418,4
problem076,75.34,4,4,3999226355673256,4
problem077,81.57,4,4,3998536146328358,4
problem078,89.11,4,4,3998891197629402,4
problem079,85.81,4,4,3999203492128125,4
problem080,56.07,4,4,3999943168218425,4
problem081,135.76,4,4,3999977842082599,4
problem082,106.02,4,4,3999990254789346,4
problem083,106.66,4,4,3999888049289001,4
problem084,188.93,4,4,3999250508459146,4
problem085,101.84,4,4,3998683189703323,4
problem086,68.75,4,4,3999179611592274,4
problem087,71.37,4,4,3999703847925401,4
problem088,114.4,4,4,3999359834660219,4
problem089,79.96,4,4,3998354770355788,4
problem090,172,4,4,3999233193304000,4
problem091,85.91,4,4,3999454922142409,4
problem092,120.91,4,4,3998522215187489,4
problem093,115.26,4,4,3999566763410370,4
problem094,58.43,4,4,3999916598960769,4
problem095,71.41,4,4,3999977361938361,4
problem096,110.37,4,4,3998349224594798,4
problem097,107.15,4,4,3997914040849817,4
problem098,112.54,4,4,3998996348305968,4
problem099,155.62,4,4,3998764213499532,4
