problem000,2.4,0,10,9991380,10
problem001,4.7,0,10,9973890,10
problem002,7.18,0,10,9991425,10
problem003,2.21,0,10,9997393,10
problem004,2.54,0,10,9998812,10
problem005,2.17,0,10,9999259,10
problem006,1.93,0,11,10995089,11
problem007,4.13,0,10,9992574,10
problem008,4.21,0,11,10986898,11
problem009,6.64,0,10,9992096,10
problem010,3.31,0,10,9992569,10
problem011,5.02,0,11,10987530,11
problem012,5.29,0,11,10982078,11
problem013,4.1,0,10,9996015,10
problem014,3.74,0,10,9991630,10
problem015,4.5,0,11,10984683,11
problem016,3.13,0,10,9997955,10
problem017,2.2,0,10,9998908,10
problem018,2.36,0,11,10998464,11
problem019,4.4,0,10,9989906,10
problem020,2.3,0,10,9987711,10
problem021,4.57,0,10,9987452,10
problem022,8.31,0,10,9987434,10
problem023,3.7,0,11,10972863,11
problem024,2.9,0,10,9996075,10
problem025,4.46,0,11,10982028,11
problem026,6.89,0,10,9977807,10
problem027,2.86,0,11,10983369,11
problem028,2.9,0,11,10980041,11
problem029,5.8,0,11,10988729,11
problem030,2.51,0,10,9996597,10
problem031,1.79,0,11,10999699,11
problem032,5.49,0,9,8993866,9
problem033,2.42,0,10,9997694,10
problem034,3.74,0,10,9993599,10
problem035,3.72,0,11,10994174,11
problem036,4.43,0,11,10992088,11
problem037,5.5,0,10,9983242,10
problem038,5.27,0,11,10981187,11
problem039,4.53,0,9,8995949,9
problem040,5.38,0,10,9988180,10
problem041,1.93,0,11,10998300,11
problem042,6.06,0,10,9985540,10
problem043,5.34,0,10,9981025,10
problem044,4.73,0,10,9991229,10
problem045,3.56,0,11,10985580,11
problem046,2.51,0,10,9998430,10
problem047,4.28,0,11,10995314,11
problem048,3.92,0,10,9990491,10
problem049,5.1,0,9,8987732,9
problem050,4.61,0,11,10978306,11
problem051,1.82,0,10,9999614,10
problem052,2.81,0,10,9997041,10
problem053,2.4,0,11,10993811,11
problem054,2.38,0,11,10997874,11
problem055,2.95,0,10,9992391,10
problem056,4.27,0,9,8996505,9
problem057,2.94,0,9,8997049,9
problem058,14.35,0,10,9999986,10
problem059,4.96,0,10,9988153,10
problem060,4,0,10,9996688,10
problem061,2.95,0,10,9998707,10
problem062,7.78,0,12,11975262,12
problem063,1.4,0,10,9999337,10
problem064,3.26,0,10,9995774,10
problem065,2.42,0,10,9995084,10
problem066,4.35,0,10,9989966,10
problem067,2.81,0,10,9997401,10
problem068,2.93,0,11,10988600,11
problem069,2.32,0,10,9997563,10
problem070,5,0,10,9988032,10
problem071,3.99,0,10,9990276,10
problem072,2.94,0,10,9995349,10
problem073,2.5,0,10,9992455,10
problem074,4.42,0,9,8996163,9
problem075,5.25,0,10,9980986,10
problem076,3.47,0,11,10989829,11
problem077,4.03,0,10,9993900,10
problem078,3.39,0,10,9992877,10
problem079,6.17,0,11,10982085,11
problem080,3.51,0,11,10992365,11
problem081,2.1,0,9,8998994,9
problem082,3.18,0,10,9994112,10
problem083,2.32,0,10,9994374,10
problem084,3.81,0,11,10988585,11
problem085,3.12,0,10,9988890,10
problem086,1.99,0,10,9996830,10
problem087,3.1,0,10,9993545,10
problem088,4.01,0,10,9987546,10
problem089,2.51,0,9,8999725,9
problem090,4.03,0,10,9992905,10
problem091,3.45,0,10,9991253,10
problem092,4.33,0,10,9980030,10
problem093,4.03,0,9,8996695,9
problem094,3.47,0,10,9990387,10
problem095,2.99,0,10,9996294,10
problem096,2.74,0,9,8994280,9
problem097,3.76,0,9,8995345,9
problem098,1.43,0,10,9999369,10
problem099,3.37,0,10,9995451,10
