problem000,0,36,24,23980578,24
problem001,0.01,1896,24,23969152,24
problem002,0,24,24,23911315,24
problem003,0,26,26,25916710,26
problem004,0,27,27,26659529,27
problem005,0,23,23,22968029,23
problem006,0,140,24,23938596,24
problem007,0.01,532,26,25985684,26
problem008,0,22,22,21913586,22
problem009,0,26,26,25907518,26
problem010,0,25,22,21996719,22
problem011,0,24,24,23903014,24
problem012,0.01,23,23,22928311,23
problem013,0,24,24,23880866,24
problem014,0,24,23,22994181,23
problem015,0,27,26,25868615,26
problem016,0,30,24,23968026,24
problem017,0,26,26,25975910,26
problem018,0.01,23,23,22973017,23
problem019,0,85,26,25978301,26
problem020,0,233,26,25910203,26
problem021,0,23,23,22948890,23
problem022,0,52,24,23948737,24
problem023,0,25,25,24952260,25
problem024,0.01,23,23,22957116,23
problem025,0,113,25,24994421,25
problem026,0,30,24,23986409,24
problem027,0,23,23,22899494,23
problem028,0,23,23,22890456,23
problem029,0,28,28,27894732,28
problem030,0.01,30,23,22965586,23
problem031,0,35,23,22967032,23
problem032,0,23,23,22947258,23
problem033,0,24,24,23905617,24
problem034,0,26,23,22935924,23
problem035,0,22,22,21978835,22
problem036,0.01,60,26,25981906,26
problem037,0,27,24,23943716,24
problem038,0,46,23,22977301,23
problem039,0,34,24,23949881,24
problem040,0,26,25,24962338,25
problem041,0,24,24,23951743,24
problem042,0.01,26,25,24930173,25
problem043,0,23,23,22949603,23
problem044,0.01,2084,27,26979834,27
problem045,0,207,23,22977404,23
problem046,0,26,26,25915870,26
problem047,0,26,25,24816786,25
problem048,0.01,277,24,23931820,24
problem049,0,25,24,23927151,24
problem050,0,22,22,21911817,22
problem051,0,23,23,22975754,23
problem052,0,27,25,24923541,25
problem053,0,77,25,24940369,25
problem054,0.01,26,26,25862840,26
problem055,0,26,26,25928703,26
problem056,0,24,24,23960302,24
problem057,0,22,22,21973491,22
problem058,0,23,23,22964381,23
problem059,0,25,25,24843448,25
