problem000,0,21,21,20965825,21
problem001,0,22,22,21980770,22
problem002,0,22,22,21970294,22
problem003,0,23,21,20974930,21
problem004,0,31,21,20997708,21
problem005,35.71,2059377,24,23998303,24
problem006,0.01,58,23,22943260,23
problem007,0.11,21224,23,22992023,23
problem008,0,23,23,22981208,23
problem009,0,22,22,21951629,22
problem010,0.01,29,22,21947117,22
problem011,0,22,22,21954179,22
problem012,0,25,23,22986036,23
problem013,0,22,22,21957872,22
problem014,0,22,22,21987295,22
problem015,0.01,22,22,21955112,22
problem016,0,21,21,20987208,21
problem017,0,21,21,20989018,21
problem018,0,21,21,20934664,21
problem019,0,22,22,21984453,22
problem020,0,21,21,20955964,21
problem021,0.01,21,21,20989545,21
problem022,0,21,21,20958235,21
problem023,0,22,22,21926140,22
problem024,0,21,21,20950821,21
problem025,0,23,23,22948877,23
problem026,0,19,19,18976114,19
problem027,0.01,455,23,22965787,23
problem028,0,22,22,21963550,22
problem029,0,22,22,21903487,22
problem030,0,22,22,21952102,22
problem031,0,25,23,22952548,23
problem032,0,20,20,19981847,20
problem033,0,20,20,19987527,20
problem034,0.51,64107,23,22995299,23
problem035,0,21,21,20994955,21
problem036,0,23,23,22959168,23
problem037,0.02,1376,23,22997061,23
problem038,0,21,21,20993037,21
problem039,0,23,23,22849057,23
problem040,0,28,25,24920742,25
problem041,0,24,24,23908835,24
problem042,0.01,163,23,22993065,23
problem043,0,43,23,22981023,23
problem044,0,23,23,22982661,23
problem045,0,414,23,22970898,23
problem046,0,118,22,21980193,22
problem047,0.01,23,23,22980938,23
problem048,0,22,22,21935352,22
problem049,0,975,23,22965984,23
problem050,0,24,24,23901381,24
problem051,0.01,21,21,20973359,21
problem052,0,468,23,22934997,23
problem053,0,22,22,21982770,22
problem054,0,23,23,22912578,23
problem055,0,27,24,23976904,24
problem056,0,21,21,20993182,21
problem057,0,22,22,21918499,22
problem058,0,22,22,21961000,22
problem059,0,21,21,20935453,21
problem060,0,24,24,23934413,24
problem061,0.01,23,23,22970967,23
