problem000,1.26,57,22,21935780136261934,22
problem001,1.42,37,22,21966384048873592,22
problem002,0.55,116,23,22989231456801441,23
problem003,5.87,64,21,20990037131478899,21
problem004,5.16,24,21,20935215002875587,21
problem005,0.38,23,23,22884872656774589,23
problem006,8.68,33,20,19942774619702619,20
problem007,0.54,263,24,23979461782324492,24
problem008,0.12,35,22,21935506504699008,22
problem009,0.43,406,23,22982555946029952,23
problem010,0.51,92,22,21871434385479460,22
problem011,1.1,22,22,21963769592509136,22
problem012,3.65,60,22,21977139811352981,22
problem013,2.72,43,21,20990008286491437,21
problem014,2.41,423,21,20995102526614390,21
problem015,4.76,2366,21,20942450246588248,21
problem016,5.08,20986,21,20938031449180448,21
problem017,0.73,122,22,21992767499288364,22
problem018,0.5,23,23,22950332535592833,23
problem019,1.74,22,22,21915734907007628,22
problem020,0.78,154,22,21977413423459957,22
problem021,1.64,276,22,21986909323278575,22
problem022,1.15,29,22,21884937010255862,22
problem023,29.21,413,20,19994323439596372,20
problem024,4.35,1342,22,21993177875248182,22
problem025,0.15,67,23,22959408868141914,23
problem026,19.31,94,20,19995961243780987,20
problem027,0.83,130,22,21984012246508398,22
problem028,0.87,23,23,22873779792689822,23
problem029,0.4,203,23,22990750730143837,23
problem030,115.49,19,19,18951657474657542,19
problem031,4.75,20,20,19941593852096946,20
problem032,0.27,24321,24,23983324787611569,24
problem033,3.49,267,20,19990671874405059,20
problem034,0.05,25,25,24907850972111138,25
problem035,1.04,968,21,20955801747283492,21
problem036,0.12,28,24,23978253223859299,24
problem037,1.07,25,22,21902210610450599,22
problem038,0.18,24,24,23912270213608914,24
problem039,0.32,23,23,22917201714617797,23
problem040,1.12,37,23,22978871694784232,23
problem041,1,148,22,21937884503893720,22
problem042,30.7,61,19,18994303005706869,19
problem043,4.82,596,20,19987274318390092,20
problem044,0.17,24,24,23936733329985550,24
problem045,3.05,148,22,21946004081347673,22
problem046,2.97,52,21,20946240584699686,21
problem047,25.8,21,19,18958940235131340,19
problem048,0.12,26,24,23931052888394899,24
problem049,0.98,105,21,20943750241716362,21
problem050,0.45,31,22,21987040624161301,22
problem051,0.86,121,22,21909405951221772,22
problem052,94.78,3921224,22,21996874912208361,22
problem053,4.84,22,22,21927231737626828,22
problem054,12.27,759,21,20975524570695121,21
problem055,0.1,1228,25,24958221088016763,25
problem056,1.06,940,23,22991489252918776,23
problem057,7.06,26,21,20967200287506138,21
problem058,22.98,31,20,19967811527484761,20
problem059,1.11,115,23,22990418649996756,23
problem060,0.39,60,23,22961240814876522,23
problem061,3.6,7093,22,21962008393089559,22
problem062,0.07,24,24,23841602710356223,24
problem063,3.35,32,21,20961041866313907,21
problem064,2.6,21,21,20958184774559797,21
problem065,1.56,98,22,21945081634952849,22
problem066,1.44,65,22,21982453756902983,22
problem067,0.22,23,23,22896805222742608,23
problem068,0.95,26,23,22961406659367302,23
problem069,0.2,144,25,24981226844785759,25
problem070,0.31,26,24,23929604015498081,24
problem071,436.38,37272068,24,23974520947119640,24
problem072,1.62,61,23,22897924469127644,23
problem073,0.19,27,24,23913701885288750,24
problem074,2.67,61,22,21986860309503694,22
problem075,0.21,24,24,23985462702553570,24
problem076,0.3,23,23,22949359600146541,23
problem077,0.42,23,23,22928797042709792,23
problem078,1.03,108,23,22914281182901297,23
problem079,0.72,5137,22,21988828519262061,22
problem080,0.22,24,24,23926678488518186,24
problem081,1.28,60,22,21975158928553110,22
problem082,2.33,23,23,22972999821465786,23
problem083,1.24,22,22,21937407331064430,22
problem084,10.29,21,20,19963209350753096,20
problem085,20.76,27,21,20917888125512388,21
problem086,0.45,63,23,22952049444331101,23
problem087,6.5,21,21,20936173396574903,21
problem088,7.04,29,21,20969271392736640,21
problem089,0.36,25755,24,23938006354465967,24
problem090,14.24,1538082,20,19989399548393941,20
problem091,0.99,1860,22,21995435241128952,22
problem092,9.49,21,21,20945079176549784,21
problem093,1.18,16470,22,21997045182874260,22
problem094,0.43,153,23,22989038327199065,23
problem095,0.49,46,22,21956402386028194,22
problem096,0.52,25035,23,22941848343001157,23
problem097,28.94,3501442,22,21938497696598221,22
problem098,0.33,26,23,22946820924479522,23
problem099,10.98,34,21,20972976458612291,21
