problem000,3.41,0,23,22932985643047214,23
problem001,4.15,0,23,22964976830095480,23
problem002,2.66,0,24,23863960993223398,24
problem003,4.61,0,22,21944254310598515,22
problem004,6.55,0,22,21986181690714691,22
problem005,3.53,0,24,23884044256052222,24
problem006,2.93,0,24,23925238289917373,24
problem007,6.21,0,22,21992019730008973,22
problem008,4,0,23,22932699126582400,23
problem009,5.75,0,22,21971353852937695,22
problem010,0.61,0,27,26989048381367923,27
problem011,4.52,0,23,22962259294515920,23
problem012,9.47,0,21,20988375067429522,21
problem013,3.26,0,23,22976230808781205,23
problem014,1.58,0,25,24931748549155287,25
problem015,2.56,0,24,23848505087360865,24
problem016,1.7,0,25,24934770115689606,25
problem017,5.68,0,22,21944203990774573,22
problem018,5.46,0,22,21949543044033398,22
problem019,2.26,0,24,23921229003567491,24
problem020,1.23,0,25,24992225551464827,25
problem021,3.8,0,23,22992537101549356,23
problem022,1.65,0,24,23993627336431489,24
problem023,4.35,0,23,22976534485659253,23
problem024,4.1,0,23,22916057630007212,23
problem025,3.69,0,23,22986434112403695,23
problem026,1.41,0,25,24975886326007925,25
problem027,2.59,0,23,22992986132214838,23
problem028,3.89,0,23,22934794561914752,23
problem029,3.16,0,24,23933620808548099,24
problem030,1.97,0,25,24972810365128035,25
problem031,6.83,0,21,20945561462452508,21
problem032,5.14,0,22,21936956110485976,22
problem033,2.52,0,24,23943311995766643,24
problem034,1.67,0,24,23995879894404713,24
problem035,2.56,0,24,23907606622799215,24
problem036,1.66,0,25,24867239544924342,25
problem037,2.75,0,23,22900660858765272,23
problem038,7.62,0,21,20969429800452170,21
problem039,1.03,0,26,25979402018344233,26
problem040,6.43,0,22,21963788927549419,22
problem041,2.9,0,24,23956089741868524,24
problem042,8.29,0,22,21952997180677128,22
problem043,3.59,0,25,24998568996609558,25
problem044,1.1,0,25,24985707822055219,25
problem045,8.2,0,22,21984603015890764,22
problem046,5.37,0,22,21933279494156757,22
problem047,3.98,0,23,22954683611396306,23
problem048,2.9,0,24,23968612486094996,24
problem049,3.38,0,23,22956293035800763,23
problem050,2.68,0,24,23961202142322762,24
problem051,4.3,0,23,22933796020003683,23
problem052,7.87,0,20,19968436369752660,20
problem053,3.79,0,23,22959899956193272,23
problem054,4.76,0,23,22928832376577331,23
problem055,1.24,0,25,24979039232549951,25
problem056,7.1,0,21,20984010100214829,21
problem057,6.63,0,22,21985664479496198,22
problem058,1.42,0,24,23994792999656603,24
problem059,1.4,0,25,24989380070232364,25
problem060,5.31,0,22,21937590045079817,22
problem061,3.37,0,23,22949102033478507,23
problem062,1.92,0,24,23980378843343206,24
problem063,2.49,0,25,24952489269473609,25
problem064,4.95,0,22,21924806200536725,22
problem065,4.08,0,22,21902091938520859,22
problem066,1.15,0,26,25918942433853596,26
problem067,2.85,0,24,23927246821184996,24
problem068,5.33,0,22,21925409036540314,22
problem069,2.39,0,24,23938805786388634,24
problem070,2.12,0,25,24959655388137493,25
problem071,2.64,0,25,24939920128152564,25
problem072,3.97,0,23,22971752538692682,23
problem073,2.26,0,24,23962349190499978,24
problem074,3.09,0,24,23939058211542589,24
problem075,2.95,0,24,23899749186146380,24
problem076,5.91,0,22,21993760154627347,22
problem077,1.72,0,25,24887495353837370,25
problem078,1.84,0,24,23986505909211483,24
problem079,1.8,0,25,24888500976765890,25
problem080,3.44,0,24,23970654424866652,24
problem081,2.45,0,24,23982244675349499,24
problem082,4.51,0,22,21958133067678990,22
problem083,5.01,0,23,22972351906463278,23
problem084,5.99,0,22,21989001558310891,22
problem085,3.7,0,24,23971214962731005,24
problem086,6.52,0,22,21957026432009055,22
problem087,1.69,0,25,24997677633415775,25
problem088,3.99,0,23,22934681557326446,23
problem089,0.82,0,26,25985704262213140,26
problem090,1.87,0,24,23995473094188637,24
problem091,8.06,0,20,19949976935522823,20
problem092,1.18,0,26,25932304467359222,26
problem093,5.21,0,22,21974024300133984,22
problem094,6.37,0,22,21922530794149248,22
problem095,1.58,0,26,25966190018267402,26
problem096,2.77,0,23,22995337987376120,23
problem097,2.71,0,23,22997033828467348,23
problem098,4.58,0,23,22954531310782114,23
problem099,2.5,0,25,24914712522773952,25
