problem000,9.35,20,20,19982709,20
problem001,7.23,843,20,19973187,20
problem002,3.39,24,20,19924996,20
problem003,1,1559,22,21896897,22
problem004,1.18,21,21,20914504,21
problem005,5.58,186,20,19947725,20
problem006,15.35,157,20,19982801,20
problem007,0.52,470,22,21956594,22
problem008,2.19,79,21,20962702,21
problem009,1.49,5998,20,19994732,20
problem010,0.53,22,22,21923365,22
problem011,14.25,39,19,18971763,19
problem012,42.49,43,19,18977610,19
problem013,22.81,2853189,20,19953773,20
problem014,65.49,183,19,18972424,19
problem015,20.49,28,19,18977009,19
problem016,6.11,4899,20,19954307,20
problem017,3.51,20,20,19955041,20
problem018,22.03,12415,20,19953380,20
problem019,9.86,6780,20,19897507,20
problem020,131.43,19,19,18957226,19
problem021,9.53,20,20,19922881,20
problem022,8.1,26993,20,19997580,20
problem023,3.42,20193,20,19998468,20
problem024,16.28,23,20,19927288,20
problem025,205.47,36,17,16968293,17
problem026,29.1,357,19,18923005,19
problem027,1.3,22,22,21926337,22
problem028,1.9,105,20,19957207,20
problem029,8.4,20,20,19976302,20
problem030,1.13,3433,22,21990117,22
problem031,48.37,18,18,17958067,18
problem032,5.01,23,21,20974479,21
problem033,12.11,1198929,21,20984188,21
problem034,98.02,18,18,17972762,18
problem035,25.97,1170738,20,19985098,20
problem036,735.77,95598720,21,20946843,21
problem037,20.81,158,21,20982854,21
problem038,0.56,4069,22,21983477,22
problem039,2.07,28,22,21973734,22
problem040,7.95,37,20,19984139,20
problem041,2.94,30,20,19957896,20
problem042,6.43,1507,20,19943829,20
problem043,3.19,20,20,19968129,20
problem044,4.36,36117,21,20995699,21
problem045,26.82,19,19,18959706,19
problem046,3.47,635,20,19963063,20
problem047,2.16,115182,20,19985087,20
problem048,11.1,1269459,22,21974997,22
problem049,4.63,6164,21,20969357,21
problem050,1.26,114242,23,22920291,23
problem051,1.56,376,21,20974404,21
problem052,121.21,18,18,17961062,18
problem053,0.41,23,23,22902462,23
problem054,1.97,586,21,20985863,21
problem055,16.42,771359,21,20997758,21
problem056,19.25,220,19,18971097,19
problem057,32.68,23,19,18995642,19
problem058,1.53,21,21,20906147,21
problem059,32.03,1921351,20,19967597,20
problem060,40.74,18756,19,18993459,19
problem061,77.34,304,19,18982501,19
problem062,2.14,48,21,20852560,21
problem063,45.9,6435,19,18995459,19
problem064,1.05,23,21,20936762,21
problem065,4.07,159,22,21940230,22
problem066,1.38,91285,22,21964103,22
problem067,1.58,93,21,20977914,21
problem068,27.12,9582,19,18995764,19
problem069,3.05,6356,20,19991991,20
problem070,4.32,280263,22,21969891,22
problem071,77.07,18,18,17961475,18
problem072,3.79,26,21,20956238,21
problem073,69.46,671,19,18968660,19
problem074,54.6,19,19,18962157,19
problem075,3.26,19,19,18958478,19
problem076,3.83,20,20,19916631,20
problem077,21.26,52,18,17976237,18
problem078,9.03,526,20,19960380,20
problem079,49.73,21,19,18949547,19
problem080,11.02,399175,19,18988932,19
problem081,16.33,30,20,19960850,20
problem082,2.18,1243,21,20972294,21
problem083,21.02,743,19,18992036,19
problem084,8.03,132,20,19983209,20
problem085,22.67,19,19,18936075,19
problem086,1.41,17609,21,20963911,21
problem087,45.72,5456522,22,21969309,22
problem088,4.77,54312,20,19995874,20
problem089,2.61,3664,20,19997775,20
problem090,2.33,58,21,20940814,21
problem091,0.31,6071,22,21967323,22
problem092,1.55,25135,22,21996881,22
problem093,7.86,491505,21,20956388,21
problem094,8.04,58,21,20960227,21
problem095,2.27,217,20,19957229,20
problem096,88.69,17,17,16978861,17
problem097,1.28,21,21,20910291,21
problem098,3.53,24,20,19979755,20
problem099,17.3,31,19,18978056,19
